0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,target
786,1118,1339,1943,2383,2002,823,1127,1336,1967,2268,1953,1096,1430,1566,2708,2787,2207,954,1355,1585,2478,3058,2533,942,1277,1546,2583,2837,2375,1048,1373,1693,2699,3164,2582,818,1217,1435,2269,2697,2185,888,1282,1578,2512,2882,2306,1
298,558,551,2325,1751,967,322,568,526,2452,1647,961,384,750,725,2972,2027,1251,355,704,732,2917,2220,1360,321,576,571,2952,1916,1050,336,630,649,3190,2033,1074,420,825,950,3262,2491,1444,351,648,603,2901,2008,1136,2
416,692,704,2632,2038,1338,407,639,570,2887,1915,1191,821,1084,1100,3269,2491,1668,516,812,901,3058,2602,1707,567,816,990,2965,2916,1993,630,959,1265,2888,3151,2093,552,873,1070,2499,2775,1879,518,761,874,2185,2519,1826,2
246,540,510,3246,1910,960,227,503,409,3179,1792,889,628,959,1046,3481,2380,1587,412,706,802,3002,2389,1342,472,759,999,2553,2939,1809,700,1100,1530,3182,3678,2273,646,1005,1406,2870,3595,2258,525,748,865,2151,2951,1974,2
109,226,195,1429,613,302,124,224,161,1264,824,428,163,347,263,2061,954,503,231,531,448,2793,1504,770,306,560,597,2512,1945,1132,342,541,569,2209,2017,1130,293,503,627,2083,1621,909,245,339,350,1407,941,521,0
229,475,433,2872,1714,874,230,467,373,2797,1806,942,285,525,468,2891,1641,861,294,555,587,2874,1730,871,392,640,758,2523,2594,1521,405,702,947,2591,3099,1786,420,624,793,2276,2391,1381,379,525,565,1957,2217,1322,2
158,305,292,2682,1335,647,182,321,282,2720,1355,667,237,506,394,3551,1512,767,197,498,372,3875,1458,686,257,487,435,3482,1597,793,211,410,386,3179,1643,767,225,426,427,3015,1456,744,150,322,284,2618,1077,554,0
287,470,456,2654,1412,823,339,542,511,2623,1512,890,459,725,706,2890,1828,1160,466,714,682,3066,1852,1125,451,670,678,3001,1872,1093,370,643,712,2715,2014,1296,416,629,690,2327,1877,1179,408,582,599,2291,1621,1017,1
327,572,573,2533,2067,1195,294,498,520,2661,1965,1104,320,611,567,2843,2049,1156,373,690,640,3153,2146,1184,454,785,870,3174,2646,1531,491,784,970,3065,2695,1532,451,746,868,2759,2682,1554,421,726,803,2535,2646,1622,2
363,585,609,2208,2061,1364,410,623,628,2214,2289,1542,484,766,807,2555,2414,1610,536,836,917,2762,2597,1705,583,854,1045,2510,2884,1962,592,876,1083,2295,2971,2077,581,830,1003,2029,2779,1986,539,749,851,1928,2543,1845,4
246,370,433,1711,1545,857,271,404,470,1780,1787,1031,405,633,646,2410,2001,1179,355,588,605,2603,2127,1188,387,604,643,2609,2145,1192,350,604,668,2618,2136,1147,321,492,572,2107,1950,1066,341,453,500,1848,1725,965,0
208,326,323,1905,1316,683,229,360,348,2095,1521,799,290,551,412,2998,1619,818,284,531,439,3263,1836,870,288,541,483,3194,1893,907,269,510,434,2986,1771,826,261,475,441,2667,1696,807,220,406,348,2335,1442,672,0
340,565,486,2460,1562,993,408,565,475,3085,1743,1059,490,802,744,3067,2229,1474,718,1026,1173,3230,3012,2013,707,914,1045,3018,3020,2062,606,919,1056,2909,3080,1969,565,715,830,2379,2647,1739,441,570,577,1851,1947,1364,5
165,291,289,1982,1042,583,175,332,332,1975,1175,675,317,452,469,2116,1447,838,331,489,478,2112,1415,809,247,457,469,2187,1454,815,297,476,525,2230,1498,811,219,424,449,2165,1468,790,303,459,421,2116,1182,631,0
374,620,682,2471,2213,1312,392,602,635,2394,2180,1304,414,698,678,3061,2365,1389,520,860,976,3091,2830,1715,558,856,974,2949,2867,1738,544,866,1043,2979,3047,1794,529,801,946,2596,2894,1747,526,784,901,2304,2667,1673,2
420,512,596,1674,2311,1437,438,570,673,1737,2545,1616,552,677,838,1944,2927,1901,570,758,894,2124,3138,2022,575,757,902,2235,3160,2000,544,688,847,2170,2919,1778,531,646,761,2003,2694,1664,452,585,648,1913,2419,1468,0
170,268,240,2667,1112,479,180,310,320,2525,1361,683,274,436,454,2486,1743,950,296,468,428,2826,1573,845,237,446,386,3172,1684,860,209,345,269,3156,1269,587,202,324,248,2940,1148,514,215,368,292,3054,1100,456,0
221,455,518,1763,1538,1009,269,486,591,1933,1690,1137,348,646,746,2167,2062,1436,434,655,832,2147,2067,1406,422,687,885,2137,2319,1603,391,756,980,2203,2522,1711,437,765,1023,2212,2240,1533,312,563,681,1926,1718,1106,2
131,273,244,1468,1068,552,188,340,323,1613,1216,678,235,353,351,1450,1182,686,261,432,436,1519,1483,888,250,405,421,1506,1546,938,240,422,493,1590,1543,928,284,486,533,1667,1536,919,253,418,409,1656,1378,789,0
88,187,194,1368,613,326,124,250,248,1524,924,490,204,367,396,1733,1307,767,260,439,459,1855,1431,820,268,450,465,1900,1503,853,205,432,490,1938,1497,829,208,430,452,1863,1383,738,173,357,355,1700,942,507,0
65,178,166,1334,821,429,86,232,211,1621,1054,546,263,485,469,2437,1456,816,253,506,492,2618,1684,906,282,531,584,2399,1883,1066,287,568,704,2485,2025,1100,263,509,593,2288,1719,894,212,386,400,1733,1273,685,0
60,193,189,1190,704,345,70,228,234,1349,851,447,225,456,486,1888,1254,740,171,450,411,2142,1277,658,174,416,385,2117,1332,681,126,421,425,2070,1402,743,219,481,492,1938,1377,757,161,396,377,1821,1175,635,3
127,250,270,1027,958,588,150,279,312,1163,1125,702,271,483,542,1572,1497,948,311,520,596,1699,1718,1101,325,544,646,1636,1849,1188,300,547,698,1582,1901,1202,326,525,661,1498,1733,1094,288,459,548,1280,1473,929,3
234,587,499,3284,1951,1182,252,612,549,3401,2042,1209,472,770,1039,2406,2939,2292,469,803,1089,2630,2994,2261,492,805,1106,2730,2994,2228,520,870,1194,3015,3142,2245,495,854,1145,2737,3058,2226,334,574,697,2351,2185,1492,2
77,253,244,1919,929,448,93,273,281,1938,1035,519,169,405,392,2185,1266,671,183,414,370,2289,1268,621,170,410,338,2458,1329,648,124,412,385,2414,1344,657,186,421,408,2304,1227,602,157,385,318,2293,1035,484,0
345,470,542,1540,1175,765,318,507,579,1569,1225,814,318,658,686,1945,1402,933,334,589,626,2123,1503,965,374,631,664,2070,1533,978,300,576,640,1843,1434,886,317,549,589,1571,1383,870,320,562,604,1680,1385,870,3
115,282,325,1486,1090,620,161,351,437,1575,1388,885,460,723,797,2200,1818,1215,296,543,557,2549,1729,1010,270,583,591,2562,1722,1001,209,534,555,2559,1727,998,225,472,483,2177,1592,922,192,399,382,1842,1253,698,0
141,271,263,1471,1044,613,158,277,281,1521,1216,728,306,482,482,2013,1716,1040,298,489,500,2105,1823,1043,308,501,546,2059,1950,1110,285,491,579,2021,1929,1132,290,469,511,1863,1709,1006,227,371,373,1671,1359,787,0
444,658,830,2120,2701,1648,470,670,861,2037,2860,1772,594,828,986,2433,3029,1896,534,797,936,2416,3050,1828,550,782,887,2641,2856,1635,522,750,853,2736,2608,1433,442,682,747,2729,2415,1303,379,590,608,2666,2040,1109,0
117,243,209,1513,699,360,114,254,218,1549,804,422,552,769,735,2275,1458,926,188,370,310,1930,1136,571,218,394,353,1980,1120,577,193,377,388,1858,1063,549,193,356,332,1743,1006,499,152,307,271,1638,780,402,0
266,414,468,1846,1583,979,285,472,526,1976,1705,1096,679,939,994,2312,2099,1489,413,730,734,2891,2518,1556,382,664,698,2922,2411,1426,366,638,742,2704,2285,1339,344,539,619,2412,2114,1281,267,486,488,2236,1712,979,0
365,716,739,3502,2460,1371,340,695,685,3524,2455,1377,910,1238,1308,3288,2177,1546,367,784,826,3383,2387,1359,578,950,1238,2757,3584,2370,685,1084,1490,2886,3921,2575,669,991,1348,2403,3708,2608,536,828,986,2301,3203,2144,2
282,582,595,3134,2142,1180,275,562,561,2952,2138,1176,878,1158,1133,3328,2172,1460,363,730,697,3910,2465,1378,350,687,684,3892,2606,1425,368,672,810,3266,2737,1461,344,633,742,2724,2644,1584,283,514,492,2803,1929,1044,0
478,708,667,3223,2163,1304,434,653,573,3349,2121,1218,662,971,895,3446,1967,1282,551,864,818,3978,2174,1246,605,796,843,3295,2405,1419,556,971,1170,3082,3160,1964,607,846,1043,2512,2988,2023,442,718,702,2495,2264,1404,4
209,345,401,1410,1397,859,214,365,423,1575,1661,1058,206,467,376,2678,1515,785,264,516,431,3034,1579,813,264,518,470,3054,1709,910,270,529,603,2748,1935,1021,207,409,461,2080,1718,1005,195,337,321,1826,1344,737,0
150,271,266,1759,928,461,154,268,272,1765,1043,520,192,375,341,2108,1173,571,279,527,469,2408,1457,773,194,417,345,2330,1315,633,173,393,327,2258,1134,517,171,377,315,2264,1150,539,175,339,270,2085,854,389,0
34,88,79,1045,287,108,35,96,89,1200,418,171,133,298,338,1716,987,522,165,353,343,2215,1232,643,156,338,291,2518,1164,559,131,329,274,2611,1061,513,72,225,161,2128,746,313,69,175,135,1658,498,192,0
328,587,728,2757,2753,1721,392,627,723,2585,2707,1663,308,637,608,3227,2223,1320,251,612,476,4245,2088,1072,307,628,593,3922,2380,1263,327,652,712,3682,2626,1524,287,564,605,3137,2586,1565,308,565,597,2906,2541,1487,3
659,1029,1184,2022,2061,1383,765,1031,1279,2076,2373,1687,777,1274,1491,2510,2859,2074,976,1416,1652,2745,3110,2224,915,1345,1552,2798,2894,2057,793,1230,1432,2651,2646,1904,744,1147,1293,2522,2463,1763,596,941,1039,2344,2127,1422,1
644,913,1093,2207,2451,1961,673,983,1081,2495,2446,1937,821,1223,1289,3527,2720,2185,826,1316,1334,3655,2806,2132,715,1087,1060,3702,2632,1893,717,1051,1098,3364,2655,1895,725,1041,1136,3030,2598,1991,904,1215,1200,2774,2111,1470,1
167,219,190,1970,878,428,182,260,231,1921,965,514,233,355,289,2460,1157,583,211,392,280,2987,1232,600,264,387,298,2850,1212,563,184,322,259,2492,1182,534,213,312,251,2291,1095,485,4326,4427,4643,5481,5107,4471,0
777,993,1258,1544,2142,1935,757,945,1200,1548,2094,1923,964,1164,1419,2088,2449,2116,906,1185,1546,2031,2822,2594,958,1160,1516,2071,2750,2426,826,1105,1489,1957,2619,2260,832,1100,1428,1868,2554,2296,6157,6505,6810,7334,6633,5484,1
217,644,715,3028,2292,1421,100,561,590,2917,2311,1374,328,734,687,3038,2005,1219,715,994,1032,3281,2468,1544,732,1028,1060,3243,2574,1598,599,913,961,3164,2539,1550,650,864,854,2763,2183,1402,3813,3964,4097,4841,4584,4007,1
253,444,387,2525,1532,790,342,635,609,2739,1994,1197,385,705,573,3511,2009,1115,358,619,520,3665,1928,974,349,613,576,3487,2336,1305,346,546,537,2910,1929,1040,378,544,513,2895,2052,1125,307,487,432,2836,1842,951,2
463,677,696,2854,2054,1343,476,721,636,2969,2032,1346,552,970,978,3416,2655,1838,631,956,1177,3115,3106,2239,760,1153,1419,3081,3408,2447,731,1055,1381,3103,3456,2460,811,1084,1391,2751,3191,2348,751,880,1032,2318,2610,1898,4
441,744,687,3276,2511,1550,392,684,566,3229,2204,1353,653,1064,1106,2971,2367,1813,602,926,983,3590,2932,1854,627,952,1139,3303,3299,2155,550,864,984,3200,2959,1847,563,817,813,3175,2723,1650,397,639,561,3269,2157,1260,2
234,429,461,1393,1014,634,332,645,691,1797,1401,922,454,793,818,2102,1769,1167,551,984,1124,2663,2473,1651,645,914,1169,2546,2523,1781,700,1092,1324,2612,2800,1953,562,870,1051,2048,2181,1557,503,853,1059,1858,2230,1658,0
128,261,210,1648,824,409,155,290,243,1633,938,485,226,392,344,1887,1167,628,231,443,404,1939,1405,764,238,431,389,1957,1351,722,3794,3928,4032,4903,4593,4142,202,391,340,1766,1247,663,2307,2606,2707,3814,3522,2983,0
149,238,183,1891,708,324,201,319,255,1971,854,426,222,369,321,2047,1056,553,250,366,326,2064,1153,570,270,393,354,2084,1245,626,3899,4018,4113,4953,4155,3327,780,850,777,2291,1388,809,3043,3170,3318,4234,3719,3172,0
376,611,606,2968,1772,1001,374,588,538,2955,1962,1126,480,726,794,3258,2553,1617,624,914,1075,3350,2836,1855,858,1246,1604,3508,3514,2308,716,1146,1478,3028,3700,2516,746,970,1234,2528,3299,2348,623,774,904,2663,2826,1819,4
735,1002,1252,2433,2636,2123,717,1075,1339,2535,3026,2465,754,1109,1370,2648,3003,2438,887,1275,1644,3032,3517,2919,876,1231,1527,2867,3334,2702,647,920,1130,2050,2187,1474,829,1183,1492,2752,3171,2568,807,1117,1433,2713,3086,2459,1
204,338,283,1903,931,484,221,375,336,1969,1102,589,351,578,564,2173,1539,918,349,530,513,2082,1534,863,811,965,994,2408,1968,1295,308,480,503,2049,1479,780,271,449,449,1980,1326,696,1493,1492,1530,2682,2067,1567,0
721,1035,1139,2039,2317,1893,868,1080,1280,2079,2347,1942,662,949,988,2250,2119,1678,846,1305,1497,2809,2872,2325,771,1156,1279,2918,2667,2106,750,1154,1305,2582,2551,1985,883,1239,1462,2287,2455,2042,2649,2839,2956,4229,3699,2870,1
176,281,296,1877,1130,558,217,306,328,1956,1189,644,342,504,516,2805,1740,961,297,504,471,3045,1854,1009,327,430,398,2908,1509,783,265,408,344,2953,1381,671,287,397,360,2612,1403,664,291,492,495,2527,1464,758,0
221,312,354,991,890,628,226,363,391,1118,949,698,269,485,478,1562,972,662,383,686,695,2293,1412,953,443,592,582,2214,1608,1007,442,641,651,2205,1500,1002,376,507,543,1829,1359,885,266,355,332,1371,1070,675,3
127,211,210,2095,865,394,158,268,274,1996,1007,487,283,444,447,2283,1449,852,265,382,391,2323,1473,775,249,392,411,2367,1537,787,217,369,405,2296,1490,718,201,401,407,2187,1328,663,181,356,331,2121,1109,542,3
203,268,334,1358,1232,698,263,398,494,1599,1627,998,393,688,724,2387,2022,1295,321,566,496,3092,2020,1131,344,646,623,3045,2160,1227,324,628,652,2823,1961,1066,291,500,568,2072,2019,1142,334,515,565,1929,1807,1083,3
231,381,401,2220,1607,864,252,422,419,2281,1720,937,361,660,515,3319,1884,1037,320,706,567,3767,2134,1102,338,711,564,3717,2133,1090,271,624,463,3691,1906,890,353,639,625,2878,1995,1024,289,528,493,2520,1885,991,2
392,650,665,3040,2238,1248,406,715,722,3142,2611,1510,527,839,829,3309,2501,1507,551,870,936,3552,2769,1680,527,826,904,3383,2739,1697,562,890,1043,3189,2974,1854,534,853,965,3006,2741,1714,466,750,795,2845,2451,1542,2
108,172,149,1525,594,270,116,181,163,1400,624,292,216,377,324,2068,1029,550,181,341,272,2263,1062,488,195,351,311,2258,1137,537,180,331,313,2210,1087,496,178,321,307,1876,935,449,152,251,211,1598,757,353,0
444,813,967,3179,2649,1824,488,763,877,3292,2593,1734,498,863,911,3355,2310,1583,635,1054,1390,3079,3383,2410,672,992,1165,3141,3234,2163,666,1098,1412,3319,3496,2363,656,965,1195,2761,3274,2198,545,826,1021,2498,2916,2101,4
410,696,738,2611,2095,1213,455,765,778,2929,2283,1378,664,1029,1224,2760,2814,2079,617,998,1139,3088,2878,2013,519,847,934,3147,2576,1650,332,650,578,3936,2081,1071,375,595,554,3551,1786,938,349,581,581,2809,1812,1040,2
296,550,416,3200,1660,806,276,529,368,3350,1444,709,253,554,419,3272,1663,824,394,696,584,3803,1841,913,587,919,1074,3145,2850,1672,681,1089,1464,3170,3078,1883,553,823,972,2608,2853,1783,500,677,610,2374,2131,1262,6
364,705,607,3375,2051,1124,366,715,604,3484,1946,1073,504,820,894,3171,2612,1706,803,1206,1388,3310,3385,2592,574,906,848,3928,2785,1718,430,780,736,4100,2447,1370,564,849,1010,2933,2889,1968,503,714,728,2897,2494,1678,2
179,284,253,1921,969,471,220,288,274,1804,971,492,233,365,378,2072,1310,698,260,432,415,2235,1485,775,321,470,474,2336,1504,799,240,422,422,2274,1467,739,265,406,377,2131,1228,592,196,355,338,2128,1128,553,0
304,670,576,3664,1890,986,305,731,537,3866,1792,919,264,617,467,3705,1568,767,854,1101,1279,2420,3627,3427,588,922,818,3972,2876,1936,276,535,368,4514,1818,918,363,640,531,3439,1951,1103,807,1041,1233,2612,3744,2968,2
598,839,934,2601,2597,1920,661,901,1008,2680,2759,2090,978,1246,1469,2823,3335,2559,959,1263,1528,2872,3473,2709,929,1368,1656,2818,3544,2780,962,1292,1606,2924,3700,2733,1005,1246,1586,2559,3521,2805,870,1090,1334,2347,3253,2577,1
285,455,475,2476,1751,916,352,565,690,2381,2287,1237,530,766,1052,2652,3313,1869,547,804,1070,2755,3405,1902,592,800,1075,2836,3333,1842,547,742,967,2682,3088,1649,484,669,827,2454,2790,1513,427,603,696,2336,2502,1332,3
239,396,358,1964,1203,632,258,413,390,1927,1332,719,314,514,510,2057,1664,912,347,545,540,2022,1718,966,338,540,547,2068,1798,1016,327,541,583,2058,1755,937,305,510,531,2012,1611,867,317,563,554,2105,1513,797,0
240,294,287,1500,1186,634,282,383,360,1861,1501,794,418,618,617,2131,1633,999,405,562,563,2682,2118,1100,399,636,665,2645,2281,1222,469,648,774,2571,2371,1271,440,611,678,2292,2181,1199,376,502,517,2021,1804,967,0
176,318,326,1979,1459,745,205,361,359,2035,1578,844,311,593,517,2734,1921,1034,305,613,533,2844,2059,1065,282,543,495,2495,2101,1077,267,506,517,2332,2054,1068,299,530,584,2085,2113,1152,272,477,505,1800,1950,1076,0
162,462,468,2125,1279,800,221,526,570,2101,1360,883,319,569,610,2156,1572,1034,379,601,692,1984,1594,999,300,604,675,1997,1767,1136,303,647,758,2034,1780,1143,320,672,777,2077,1741,1094,292,658,700,2127,1614,978,1
320,516,583,2516,1946,1113,413,654,734,2725,2212,1365,505,857,980,2913,2505,1706,509,821,999,2902,2652,1735,594,905,1140,2847,2860,1988,570,936,1166,2897,2763,1855,498,810,1000,2680,2503,1647,428,689,829,2461,2247,1474,0
190,355,335,1958,1190,668,213,389,362,2090,1282,730,332,530,571,2114,1600,1006,399,618,722,2130,2055,1260,362,562,669,1909,1808,1117,294,511,621,1873,1785,1061,413,640,756,1984,2070,1256,345,506,533,1700,1685,1049,0
127,238,245,1895,864,410,159,275,282,1948,1027,532,234,389,405,2085,1286,730,279,454,476,2124,1541,881,277,459,523,2164,1612,904,250,425,474,2111,1494,801,242,440,482,2093,1424,776,189,355,350,2047,1150,581,3
65,179,142,1580,531,219,83,198,158,1517,569,262,170,306,272,1606,815,422,166,314,260,1646,836,412,165,318,264,1688,826,396,120,279,234,1652,789,362,165,335,283,1706,800,369,136,305,235,1776,683,295,0
127,193,201,1720,776,355,122,204,225,1658,891,423,242,368,402,2037,1249,655,240,381,393,2453,1293,647,256,394,390,2543,1281,626,209,403,401,2531,1197,565,162,297,260,2192,986,462,120,231,193,1863,696,292,0
350,467,462,1836,1726,1008,394,512,509,1763,1856,1125,565,754,787,2071,2326,1493,526,712,773,2163,2642,1674,512,720,781,2285,2663,1670,943,1046,1080,2678,2646,1633,551,697,713,2064,2187,1308,429,574,550,1887,1890,1103,0
324,529,558,2095,1621,987,380,533,598,1897,1751,1108,514,744,899,2193,2374,1535,508,818,995,2344,2712,1789,533,760,887,2280,2688,1746,493,684,801,2149,2298,1396,443,665,768,2130,2250,1372,323,576,643,2133,2094,1279,3
67,151,113,1901,522,205,111,177,135,1921,605,265,133,267,229,2402,837,384,174,325,272,2651,979,445,187,298,260,2705,931,415,172,276,250,2590,893,394,167,262,221,2467,838,360,160,271,212,2394,745,308,3
291,406,471,1978,1630,899,297,381,416,1908,1467,826,459,598,767,2317,2390,1337,514,703,829,2635,2776,1558,524,704,837,2804,2756,1531,469,660,757,2780,2518,1323,410,564,618,2576,2116,1109,322,493,493,2413,1823,909,0
166,290,238,1858,778,366,194,304,263,1879,864,429,295,476,453,2107,1195,660,283,443,419,2048,1217,626,317,502,499,2220,1541,822,447,723,841,2691,2030,1170,393,554,569,2164,1504,782,285,482,468,2146,1425,740,0
605,1023,1157,2685,2860,1872,633,1133,1226,3011,3242,2177,1359,1625,1670,3240,2787,2029,568,1048,1102,3909,2973,1833,563,972,1089,3873,2973,1808,565,992,1272,3460,3333,2094,524,857,1037,3030,2972,1928,347,585,558,2872,1821,989,2
162,250,244,1009,926,591,177,306,301,1269,1167,755,743,821,808,1899,1322,931,354,553,525,2428,1818,1082,390,584,628,2180,2013,1250,377,604,727,1900,2108,1323,318,488,577,1563,1848,1197,245,375,385,1306,1208,756,3
147,303,277,2036,948,477,138,300,291,1926,1022,522,726,884,852,2449,1291,833,211,398,335,2345,1241,601,225,403,356,2372,1251,606,180,405,375,2430,1175,576,155,361,322,2148,1149,544,141,328,281,2107,858,404,0
380,652,783,2195,2494,1626,358,651,746,2430,2575,1683,526,758,773,2516,1609,1063,413,740,604,4323,2390,1316,364,735,679,3808,2295,1326,435,788,871,3565,2693,1630,398,672,766,2782,2477,1575,319,592,603,2489,2058,1209,2
119,272,224,1982,727,341,114,264,235,1917,820,397,161,353,305,2078,944,452,181,415,341,2180,999,498,146,358,269,2164,946,424,137,358,280,2146,918,411,118,336,272,2033,856,389,121,304,235,1962,770,353,0
234,453,447,2449,1766,984,209,438,408,2575,1733,941,213,555,378,3880,1643,779,453,817,867,3508,2625,1801,482,780,865,3553,2737,1805,275,617,584,3591,2223,1140,232,501,424,3392,1887,1001,207,396,315,2944,1519,716,3
522,904,1094,2600,2635,1786,494,892,1074,2626,2705,1831,561,1038,1142,3212,2647,1755,581,1034,1194,3315,2594,1744,616,1050,1310,3099,2951,1983,645,1151,1524,2777,3321,2284,662,1102,1430,2437,3287,2464,695,1126,1368,2567,3056,2194,2
447,562,659,2367,1745,1036,374,464,557,2091,1740,998,451,554,590,1854,1536,1122,188,650,612,2788,1733,1052,356,622,542,3213,1834,1005,368,720,703,2996,1817,1073,467,784,761,2705,1921,1200,214,578,573,2732,1660,956,3
295,649,569,2724,1562,919,348,637,566,2685,1771,1101,692,1129,1347,2913,3528,2416,537,845,895,2866,2588,1682,406,711,688,3566,2150,1252,377,674,697,3299,2036,1147,497,942,1159,2774,2877,2041,434,739,795,2391,2022,1399,2
319,602,636,2809,1754,1045,341,644,647,2876,1903,1181,414,794,788,3345,2091,1275,489,826,899,3420,2218,1342,571,923,1162,2997,2923,1878,537,910,1137,2719,3232,2076,458,711,802,2177,2739,1906,407,611,653,2073,2040,1325,1
196,377,362,1882,1346,790,183,333,338,1707,1281,760,231,459,421,2572,1511,876,317,624,535,3288,1869,1092,324,585,503,3414,1807,1006,352,548,543,2766,1738,1065,268,414,342,2447,1324,744,266,388,385,1704,1247,751,4
